idUser,idItem,rating
2135410,8846,3
2135410,8904,4
2135410,8928,3
2135410,8954,3
2135410,9032,4
2135410,9049,5
2135410,9070,4
2135410,9125,4
2135410,9131,3
2135410,9144,4
2135410,9156,4
2135410,9298,4
2135410,9340,2
2135410,9426,4
2135410,9442,4
2135410,9471,4
2135410,9508,3
2135410,9592,4
2135410,9593,3
2135410,9617,2
2135410,9625,3
2135410,9689,4
2135410,9746,1
2135410,9756,3
2135410,9800,3
2135410,9859,2
2135410,9863,3
2135410,9886,2
2135410,9900,3
2135410,9940,3
2135410,9960,4
2135410,10027,2
2135410,10036,5
2135410,10109,3
2135410,10123,3
2135410,10168,3
2135410,10212,4
2135410,10230,2
2135410,10241,4
2135410,10256,3
2135410,10275,3
2135410,10282,2
2135410,10371,3
2135410,10378,4
2135410,10421,3
2135410,10429,4
2135410,10436,4
2135410,10451,3
2135410,10596,1
2135410,10607,3
2135410,10625,3
2135410,10627,4
2135410,10730,4
2135410,10734,4
2135410,10739,4
2135410,10759,1
2135410,10809,4
2135410,10820,5
2135410,10827,3
2135410,10832,4
2135410,10846,4
2135410,10848,4
2135410,10921,2
2135410,11013,3
2135410,11040,3
2135410,11064,5
2135410,11077,3
2135410,11090,5
2135410,11123,2
2135410,11139,3
2135410,11165,2
2135410,11171,3
2135410,11182,3
2135410,11219,5
2135410,11256,2
2135410,11265,2
2135410,11315,3
2135410,11325,4
2135410,11340,3
2135410,11376,2
2135410,11426,1
2135410,11443,4
2135410,11478,3
2135410,11490,4
2135410,11521,5
2135410,11584,2
2135410,11607,5
2135410,11613,3
2135410,11663,4
2135410,11687,2
2135410,11696,4
2135410,11805,3
2135410,11850,2
2135410,11910,3
2135410,12034,3
2135410,12075,5
2135410,12092,3
2135410,12232,3
2135410,12244,2
2135410,12299,4
2135410,12338,3
2135410,12343,4
2135410,12347,3
2135410,12355,3
2135410,12476,3
2135410,12497,3
2135410,12500,3
2135410,12545,4
2135410,12546,1
2135410,12560,5
2135410,12600,4
2135410,12605,4
2135410,12633,4
2135410,12672,4
2135410,12676,5
2135410,12732,4
2135410,12785,3
2135410,12818,4
2135410,12834,4
2135410,12843,3
2135410,12870,5
2135410,12881,3
2135410,12890,4
2135410,12911,3
2135410,12940,3
2135410,12966,5
2135410,12970,3
2135410,13015,5
2135410,13074,4
2135410,13081,4
2135410,13098,4
2135410,13102,3
2135410,13280,3
2135410,13298,4
2135410,13383,3
2135410,13392,2
2135410,13402,4
2135410,13418,3
2135410,13433,3
2135410,13462,3
2135410,13565,3
2135410,13605,4
2135410,13614,5
2135410,13648,3
2135410,13651,2
2135410,13705,4
2135410,13728,4
2135410,13771,3
2135410,13772,4
2135410,13795,4
2135410,13923,3
2135410,13981,3
2135410,14047,3
2135410,14050,5
2135410,14118,3
2135410,14126,2
2135410,14137,4
2135410,14240,5
2135410,14241,4
2135410,14313,3
2135410,14355,4
2135410,14358,4
2135410,14382,4
2135410,14458,2
2135410,14459,4
2135410,14482,5
2135410,14484,4
2135410,14507,4
2135410,14539,4
2135410,14545,3
2135410,14550,5
2135410,14568,4
2135410,14574,2
2135410,14621,4
2135410,14644,3
2135410,14664,4
2135410,14712,3
2135410,14725,4
2135410,14780,4
2135410,14852,2
2135410,14856,4
2135410,14873,4
2135410,14970,4
2135410,15044,2
2135410,15062,5
2135410,15084,2
2135410,15110,4
2135410,15116,4
2135410,15124,4
2135410,15158,3
2135410,15205,3
2135410,15209,4
2135410,15223,3
2135410,15233,3
2135410,15244,3
2135410,15373,2
2135410,15393,3
2135410,15394,3
2135410,15422,5
2135410,15425,5
2135410,15445,4
2135410,15549,3
2135410,15578,4
2135410,15657,3
2135410,15702,3
2135410,15748,3
2135410,15764,3
2135410,15769,4
2135410,15788,3
2135410,15800,4
2135410,15844,4
2135410,15853,4
2135410,15887,3
2135410,15919,3
2135410,15922,4
2135410,15969,3
2135410,16008,3
2135410,16139,2
2135410,16171,4
2135410,16223,4
2135410,16242,4
2135410,16262,3
2135410,16265,5
2135410,16298,3
2135410,16302,5
2135410,16343,1
2135410,16377,4
2135410,16384,4
2135410,16452,3
2135410,16459,4
2135410,16465,3
2135410,16469,3
2135410,16516,3
2135410,16565,4
2135410,16622,5
2135410,16641,3
2135410,16698,4
2135410,16707,2
2135410,16742,1
2135410,16760,3
2135410,16765,4
2135410,16825,3
2135410,16872,4
2135410,16912,2
2135410,16922,3
2135410,16954,4
2135410,16997,4
2135410,17002,3
2135410,17004,4
2135410,17023,4
2135410,17075,2
2135410,17103,4
2135410,17131,4
2135410,17207,3
2135410,17215,3
2135410,17308,4
2135410,17319,5
2135410,17339,5
2135410,17343,3
2135410,17358,3
2135410,17467,4
2135410,17513,4
2135410,17537,4
2135410,17560,4
2135410,17565,3
2135410,17580,3
2135410,17591,4
2135410,17621,3
2135410,17622,3
2135410,17627,3
2135410,17692,3
2135410,17703,2
2140366,30,5
2140366,97,4
2140366,241,4
2140366,275,3
2140366,334,2
2140366,357,3
2140366,361,5
2140366,442,4
2140366,734,4
2140366,843,5
2140366,1110,3
2140366,1428,3
2140366,1860,3
2140366,1884,2
2140366,1972,3
2140366,2015,4
2140366,2137,2
2140366,2391,1
2140366,2430,4
2140366,2803,4
2140366,3135,5
2140366,3320,4
2140366,3371,5
2140366,3798,4
2140366,3900,2
2140366,3917,3
2140366,4138,3
2140366,4284,4
2140366,4472,4
2140366,4478,4
2140366,4506,4
2140366,4633,5
2140366,4640,4
2140366,4656,5
2140366,4660,4
2140366,4721,3
2140366,5004,4
2140366,5085,4
2140366,5087,3
2140366,5181,1
2140366,5317,3
2140366,5401,1
2140366,5496,3
2140366,5582,5
2140366,5633,5
2140366,5814,3
2140366,5922,4
2140366,5955,3
2140366,6037,3
2140366,6166,4
2140366,6206,4
2140366,6408,5
2140366,6454,4
2140366,6584,3
2140366,6664,2
2140366,6974,5
2140366,7193,5
2140366,7230,5
2140366,7233,5
2140366,7281,3
2140366,7517,4
2140366,7600,3
2140366,7683,4
2140366,7745,5
2140366,7786,4
2140366,7928,5
2140366,8232,5
2140366,8357,5
2140366,8387,4
2140366,8413,3
2140366,8525,1
2140366,8644,5
2140366,8754,3
2140366,8782,2
2140366,8878,3
2140366,8904,4
2140366,9049,3
2140366,9136,4
2140366,9340,3
2140366,9395,4
2140366,9415,3
2140366,9471,4
2140366,9524,4
2140366,9662,3
2140366,9955,3
2140366,9960,4
2140366,10126,3
2140366,10152,3
2140366,10168,3
2140366,10428,4
2140366,10607,3
2140366,10625,2
2140366,10759,4
2140366,10820,5
2140366,11013,5
2140366,11051,4
2140366,11059,4
2140366,11166,3
2140366,11182,4
2140366,11307,4
2140366,11378,3
2140366,11490,5
2140366,11521,5
2140366,11559,5
2140366,11607,5
2140366,11739,4
2140366,11891,5
2140366,12074,5
2140366,12232,2
2140366,12623,4
2140366,12732,4
2140366,12870,5
2140366,12966,3
2140366,13081,4
2140366,13207,5
2140366,13402,4
2140366,13462,3
2140366,13471,2
2140366,13728,4
2140366,13840,4
2140366,13887,3
2140366,13923,5
2140366,13930,4
2140366,14050,5
2140366,14060,4
2140366,14103,5
2140366,14112,3
2140366,14199,5
2140366,14215,3
2140366,14240,5
2140366,14313,4
2140366,14376,4
2140366,14550,5
2140366,14671,5
2140366,14856,4
2140366,15084,1
2140366,15116,4
2140366,15394,3
2140366,15507,2
2140366,15646,2
2140366,15657,2
2140366,16006,3
2140366,16343,3
2140366,16377,5
2140366,16452,3
2140366,16605,5
2140366,16834,5
2140366,16890,3
2140366,16948,2
2140366,17111,4
2140366,17174,4
2140366,17212,2
2140366,17385,5
2140366,17449,4
2140366,17526,5
2140725,30,4
2140725,191,3
2140725,290,3
2140725,295,3
2140725,330,3
2140725,361,3
2140725,413,5
2140725,457,5
2140725,482,4
2140725,571,5
2140725,607,4
2140725,658,3
2140725,708,3
2140725,789,3
2140725,937,4
2140725,956,3
2140725,985,2
2140725,1035,3
2140725,1123,3
2140725,1174,5
2140725,1202,4
2140725,1216,4
2140725,1289,2
2140725,1329,3
2140725,1406,2
2140725,1428,4
2140725,1659,4
2140725,1693,3
2140725,1798,4
2140725,1974,4
2140725,1975,1
2140725,2001,3
2140725,2015,4
2140725,2095,3
2140725,2136,4
2140725,2139,2
2140725,2149,4
2140725,2163,2
2140725,2174,2
2140725,2178,4
2140725,2186,4
2140725,2217,3
2140725,2252,4
2140725,2284,3
2140725,2384,5
2140725,2430,4
2140725,2460,2
2140725,2612,2
2140725,2660,4
2140725,2751,3
2140725,2851,2
2140725,3071,4
2140725,3106,3
2140725,3128,3
2140725,3151,5
2140725,3182,5
2140725,3198,2
2140725,3274,5
2140725,3290,5
2140725,3320,2
2140725,3326,2
2140725,3333,4
2140725,3444,5
2140725,3489,4
2140725,3610,4
2140725,3611,4
2140725,3626,4
2140725,3638,3
2140725,3648,3
2140725,3650,2
2140725,3756,4
2140725,3782,3
2140725,3796,3
2140725,3814,4
2140725,3825,2
2140725,3860,4
2140725,3905,3
2140725,3917,5
2140725,3936,1
2140725,3962,4
2140725,3966,2
2140725,4080,1
2140725,4089,4
2140725,4159,2
2140725,4262,3
2140725,4353,4
2140725,4369,4
2140725,4640,5
2140725,4705,3
2140725,4740,4
2140725,4778,3
2140725,4805,5
2140725,4847,4
2140725,4972,1
2140725,4977,3
2140725,5054,3
2140725,5085,4
2140725,5169,5
2140725,5226,2
2140725,5237,2
2140725,5401,4
2140725,5472,5
2140725,5515,4
2140725,5516,1
2140725,5544,2
2140725,5549,4
2140725,5582,3
2140725,5646,3
2140725,5657,4
2140725,5665,3
2140725,5695,1
2140725,5732,5
2140725,5814,3
2140725,5862,5
2140725,5924,5
2140725,5991,5
2140725,5997,4
2140725,6037,3
2140725,6120,3
2140725,6134,1
2140725,6206,3
2140725,6221,4
2140725,6223,4
2140725,6274,4
2140725,6337,2
2140725,6352,3
2140725,6450,4
2140725,6555,1
2140725,6556,2
2140725,6574,3
2140725,6631,3
2140725,6642,5
2140725,6687,1
2140725,6692,2
2140725,6702,2
2140725,6716,4
2140725,6911,2
2140725,6972,4
2140725,6974,5
2140725,6989,4
2140725,6994,1
2140725,7055,4
2140725,7163,4
2140725,7166,5
2140725,7193,4
2140725,7208,4
2140725,7219,3
2140725,7281,3
2140725,7324,3
2140725,7330,4
2140725,7511,3
2140725,7534,4
2140725,7545,3
2140725,7617,3
2140725,7627,3
2140725,7646,1
2140725,7696,4
2140725,7745,4
2140725,7779,2
2140725,7786,4
2140725,7827,5
2140725,7828,4
2140725,7928,3
2140725,8016,4
2140725,8046,5
2140725,8049,3
2140725,8116,5
2140725,8149,3
2140725,8181,2
2140725,8370,4
2140725,8379,3
2140725,8387,4
2140725,8569,2
2140725,8584,1
2140725,8644,5
2140725,8687,1
2140725,8782,3
2140725,8840,3
2140725,8846,2
2140725,8854,4
2140725,8883,2
2140725,8904,3
2140725,9043,2
2140725,9049,4
2140725,9070,3
2140725,9144,3
2140725,9236,3
2140725,9265,3
2140725,9298,4
2140725,9426,3
2140725,9592,3
2140725,9593,5
2140725,9614,3
2140725,9683,2
2140725,9689,3
2140725,9701,5
2140725,9746,3
2140725,9756,3
2140725,9800,4
2140725,9818,4
2140725,9886,2
2140725,9900,3
2140725,9960,5
2140725,10123,2
2140725,10212,4
2140725,10428,3
2140725,10436,4
2140725,10582,5
2140725,10607,4
2140725,10730,4
2140725,10820,4
2140725,10832,4
2140725,11064,5
2140725,11077,3
2140725,11090,4
2140725,11139,1
2140725,11182,2
2140725,11186,3
2140725,11191,4
2140725,11199,3
2140725,11315,2
2140725,11406,2
2140725,11427,1
2140725,11490,2
2140725,11607,3
2140725,11663,3
2140725,11696,3
2140725,11752,4
2140725,11875,4
2140725,11888,3
2140725,12034,4
2140725,12071,5
2140725,12074,2
2140725,12075,4
2140725,12232,4
2140725,12293,5
2140725,12299,3
2140725,12343,4
2140725,12476,2
2140725,12605,4
2140725,12690,3
2140725,12732,2
2140725,12743,2
2140725,12818,4
2140725,12834,5
2140725,12838,4
2140725,12843,3
2140725,12870,4
2140725,12881,4
2140725,12911,3
2140725,12940,1
2140725,12966,5
2140725,13015,3
2140725,13074,2
2140725,13081,1
2140725,13098,2
2140725,13102,2
2140725,13232,3
2140725,13298,4
2140725,13433,2
2140725,13459,2
2140725,13614,5
2140725,13622,3
2140725,13651,2
2140725,13663,4
2140725,13705,4
2140725,13728,3
2140725,13840,1
2140725,13847,4
2140725,13860,2
2140725,13923,3
2140725,14042,1
2140725,14144,2
2140725,14215,3
2140725,14313,4
2140725,14382,3
2140725,14459,2
2140725,14482,3
2140725,14484,4
2140725,14507,3
2140725,14550,5
2140725,14574,1
2140725,14590,3
2140725,14621,5
2140725,14664,2
2140725,14667,4
2140725,14725,3
2140725,14780,4
2140725,14855,2
2140725,14856,3
2140725,14890,4
2140725,15062,2
2140725,15084,4
2140725,15116,2
2140725,15124,3
2140725,15205,2
2140725,15209,5
2140725,15233,5
2140725,15342,3
2140725,15381,1
2140725,15393,3
2140725,15394,5
2140725,15425,5
2140725,15515,5
2140725,15578,3
2140725,15748,2
2140725,15844,3
2140725,15922,4
2140725,15956,3
2140725,16002,3
2140725,16008,4
2140725,16139,2
2140725,16242,2
2140725,16265,3
2140725,16302,5
2140725,16325,2
2140725,16377,3
2140725,16384,4
2140725,16459,2
2140725,16465,1
2140725,16558,4
2140725,16565,2
2140725,16640,3
2140725,16666,2
2140725,16707,5
2140725,16765,2
2140725,16825,4
2140725,16872,3
2140725,16954,3
2140725,16969,4
2140725,16997,4
2140725,17004,3
2140725,17215,3
2140725,17292,4
2140725,17339,4
2140725,17513,5
2140725,17526,2
2140725,17537,4
2140725,17560,4
2140725,17622,4
2141884,30,3
2141884,199,4
2141884,253,5
2141884,299,4
2141884,313,2
2141884,457,3
2141884,571,5
2141884,660,4
2141884,692,3
2141884,708,3
2141884,829,2
2141884,1058,4
2141884,1110,5
2141884,1202,3
2141884,1370,4
2141884,1466,4
2141884,1645,3
2141884,1650,3
2141884,1659,4
2141884,1798,2
2141884,2139,4
2141884,2178,4
2141884,2209,5
2141884,2554,3
2141884,2660,4
2141884,2847,4
2141884,2955,4
2141884,3106,2
2141884,3265,1
2141884,3267,4
2141884,3320,3
2141884,3371,5
2141884,3544,5
2141884,3610,2
2141884,3612,4
2141884,3648,4
2141884,3756,3
2141884,3798,5
2141884,3917,4
2141884,3962,5
2141884,3966,3
2141884,4080,4
2141884,4123,4
2141884,4331,3
2141884,4577,4
2141884,4656,4
2141884,4658,3
2141884,4745,3
2141884,4951,3
2141884,5085,4
2141884,5169,5
2141884,5181,3
2141884,5237,4
2141884,5317,2
2141884,5472,3
2141884,5814,3
2141884,5845,4
2141884,5862,5
2141884,6134,3
2141884,6166,4
2141884,6206,4
2141884,6281,3
2141884,6336,4
2141884,6386,3
2141884,6408,4
2141884,6428,5
2141884,6574,4
2141884,6692,2
2141884,6697,4
2141884,6797,2
2141884,6829,3
2141884,6902,4
2141884,6974,4
2141884,7281,4
2141884,7336,4
2141884,7364,5
2141884,7397,3
2141884,7617,2
2141884,7647,4
2141884,7786,5
2141884,8016,1
2141884,8116,5
2141884,8131,3
2141884,8327,5
2141884,8387,1
2141884,8603,4
2141884,8644,4
2141884,8782,5
2141884,8806,4
2141884,8818,3
2141884,8904,3
2141884,8976,4
2141884,9049,3
2141884,9208,4
2141884,9592,3
2141884,9617,3
2141884,9625,4
2141884,9690,5
2141884,9818,4
2141884,9960,2
2141884,10105,4
2141884,10123,1
2141884,10147,4
2141884,10152,4
2141884,10378,3
2141884,10832,4
2141884,11038,4
2141884,11064,5
2141884,11077,3
2141884,11378,5
2141884,11647,3
2141884,11837,2
2141884,12034,5
2141884,12074,5
2141884,12092,2
2141884,12139,5
2141884,12232,5
2141884,12244,3
2141884,12292,5
2141884,12293,4
2141884,12299,2
2141884,12440,5
2141884,12442,4
2141884,12500,3
2141884,12605,4
2141884,12732,4
2141884,12978,5
2141884,13298,3
2141884,13392,4
2141884,13462,2
2141884,13580,5
2141884,13705,4
2141884,13748,3
2141884,13784,4
2141884,13923,4
2141884,13977,4
2141884,14103,4
2141884,14200,4
2141884,14212,3
2141884,14358,4
2141884,14525,5
2141884,14550,4
2141884,14621,4
2141884,14624,4
2141884,14667,3
2141884,14780,4
2141884,14856,3
2141884,14858,5
2141884,15084,4
2141884,15394,3
2141884,15425,5
2141884,15496,4
2141884,15702,3
2141884,15764,3
2141884,15844,4
2141884,15861,5
2141884,15922,4
2141884,16139,4
2141884,16242,2
2141884,16343,3
2141884,16377,3
2141884,16384,3
2141884,16452,5
2141884,16465,3
2141884,16499,5
2141884,16765,1
2141884,16954,4
2141884,17308,3
2141884,17424,4
2141884,17560,3
2141884,17621,3
2141884,17709,4
2142917,28,4
2142917,30,4
2142917,77,4
2142917,191,4
2142917,197,3
2142917,273,3
2142917,290,5
2142917,295,4
2142917,334,4
2142917,357,4
2142917,361,1
2142917,425,4
2142917,457,4
2142917,482,3
2142917,550,4
2142917,571,3
2142917,658,4
2142917,1044,4
2142917,1110,5
2142917,1138,3
2142917,1266,4
2142917,1428,3
2142917,1482,4
2142917,1585,4
2142917,1632,3
2142917,1645,3
2142917,1788,4
2142917,1798,4
2142917,1877,3
2142917,2040,4
2142917,2252,5
2142917,2391,2
2142917,2430,4
2142917,2460,4
2142917,2558,3
2142917,2577,3
2142917,2675,2
2142917,2775,4
2142917,2874,3
2142917,2992,4
2142917,3106,4
2142917,3138,4
2142917,3150,4
2142917,3151,5
2142917,3168,3
2142917,3198,5
2142917,3333,4
2142917,3385,3
2142917,3441,3
2142917,3444,5
2142917,3464,1
2142917,3579,3
2142917,3689,4
2142917,3713,4
2142917,3740,4
2142917,3860,3
2142917,3894,2
2142917,3905,4
2142917,3917,5
2142917,3925,4
2142917,3938,5
2142917,3962,4
2142917,3966,4
2142917,4045,5
2142917,4056,4
2142917,4089,3
2142917,4159,3
2142917,4262,4
2142917,4266,5
2142917,4384,4
2142917,4393,2
2142917,4472,1
2142917,4633,4
2142917,4641,4
2142917,4801,3
2142917,4829,4
2142917,4906,4
2142917,4931,2
2142917,4932,4
2142917,4951,4
2142917,4972,3
2142917,5054,4
2142917,5058,4
2142917,5085,4
2142917,5096,2
2142917,5112,3
2142917,5317,3
2142917,5345,2
2142917,5390,4
2142917,5401,4
2142917,5472,4
2142917,5496,4
2142917,5518,4
2142917,5582,5
2142917,5656,5
2142917,5667,2
2142917,5695,1
2142917,5732,4
2142917,5793,4
2142917,5862,3
2142917,5897,4
2142917,5924,5
2142917,6037,4
2142917,6068,4
2142917,6119,4
2142917,6134,4
2142917,6206,4
2142917,6428,5
2142917,6437,2
2142917,6445,4
2142917,6450,3
2142917,6631,4
2142917,6640,2
2142917,6661,4
2142917,6666,5
2142917,6708,4
2142917,6721,4
2142917,6859,4
2142917,6886,3
2142917,6908,4
2142917,6972,3
2142917,6974,4
2142917,7048,4
2142917,7184,4
2142917,7193,5
2142917,7219,5
2142917,7233,4
2142917,7249,1
2142917,7281,3
2142917,7324,2
2142917,7330,3
2142917,7331,2
2142917,7397,3
2142917,7511,2
2142917,7544,4
2142917,7607,1
2142917,7627,3
2142917,7701,4
2142917,7745,4
2142917,7779,5
2142917,7786,2
2142917,7987,4
2142917,7989,4
2142917,8045,4
2142917,8141,3
2142917,8301,4
2142917,8327,4
2142917,8333,4
2142917,8379,4
2142917,8387,4
2142917,8389,3
2142917,8393,4
2142917,8413,4
2142917,8525,3
2142917,8585,4
2142917,8635,4
2142917,8636,4
2142917,8644,3
2142917,8687,4
2142917,8809,4
2142917,8942,1
2142917,9054,4
2142917,9232,1
2142917,9265,4
2142917,9309,2
2142917,9340,3
2142917,9415,3
2142917,9442,4
2142917,9458,4
2142917,9471,2
2142917,9508,3
2142917,9593,4
2142917,9614,3
2142917,9689,4
2142917,9756,4
2142917,9886,4
2142917,9960,3
2142917,10027,4
2142917,10168,4
2142917,10236,5
2142917,10275,3
2142917,10314,1
2142917,10344,4
2142917,10421,2
2142917,10425,3
2142917,10429,4
2142917,10436,3
2142917,10561,5
2142917,10625,3
2142917,10639,4
2142917,10724,4
2142917,10734,3
2142917,10759,4
2142917,10832,4
2142917,11064,4
2142917,11077,3
2142917,11123,4
2142917,11132,4
2142917,11166,4
2142917,11182,4
2142917,11219,5
2142917,11256,4
2142917,11350,3
2142917,11443,5
2142917,11521,5
2142917,11607,5
2142917,11663,3
2142917,11669,3
2142917,11722,4
2142917,11775,2
2142917,11805,3
2142917,11820,3
2142917,11850,2
2142917,11910,3
2142917,12028,4
2142917,12074,3
2142917,12244,4
2142917,12293,4
2142917,12299,3
2142917,12335,4
2142917,12338,5
2142917,12355,3
2142917,12476,3
2142917,12560,4
2142917,12672,4
2142917,12682,4
2142917,12690,4
2142917,12732,4
2142917,12799,1
2142917,12833,4
2142917,12834,5
2142917,12881,1
2142917,12911,2
2142917,12940,4
2142917,12966,3
2142917,13015,4
2142917,13081,3
2142917,13087,1
2142917,13098,4
2142917,13402,4
2142917,13420,3
2142917,13471,3
2142917,13565,1
2142917,13614,5
2142917,13675,4
2142917,13847,5
2142917,13930,1
2142917,13973,3
2142917,14042,3
2142917,14103,4
2142917,14126,3
2142917,14215,4
2142917,14235,4
2142917,14240,5
2142917,14274,3
2142917,14313,4
2142917,14315,1
2142917,14317,3
2142917,14358,5
2142917,14482,4
2142917,14545,5
2142917,14587,3
2142917,14621,4
2142917,14644,3
2142917,14664,5
2142917,14723,3
2142917,14776,4
2142917,14780,5
2142917,14890,4
2142917,14919,3
2142917,14940,4
2142917,15064,4
2142917,15116,5
2142917,15124,3
2142917,15205,4
2142917,15393,4
2142917,15425,4
2142917,15449,4
2142917,15646,4
2142917,15764,4
2142917,15844,4
2142917,15848,4
2142917,15853,4
2142917,15871,3
2142917,15887,4
2142917,15919,4
2142917,16047,4
2142917,16090,2
2142917,16118,3
2142917,16236,2
2142917,16262,4
2142917,16302,5
2142917,16325,3
2142917,16343,1
2142917,16384,4
2142917,16469,4
2142917,16630,4
2142917,16640,1
2142917,16687,4
2142917,16742,1
2142917,16859,4
2142917,16948,1
2142917,16954,5
2142917,16977,3
2142917,16984,3
2142917,17004,4
2142917,17189,4
2142917,17207,4
2142917,17281,2
2142917,17308,4
2142917,17387,1
2142917,17398,3
2142917,17572,4
2142917,17580,2
2142917,17662,3
2142917,17703,3
2142917,17769,1
2143313,1877,5
2143313,2095,4
2143313,2942,5
2143313,3860,5
2143313,4123,5
2143313,4577,5
2143313,5317,5
2143313,5401,3
2143313,6386,5
2143313,6972,5
2143313,7617,5
2143313,8438,5
2143313,9340,5
2143313,10378,4
2143313,11837,5
2143313,12074,5
2143313,12184,5
2143313,12911,4
2143313,13102,4
2143313,13748,5
2143313,13887,5
2143313,14103,5
2143313,15062,5
2143313,15070,5
2143313,15393,5
2143313,15532,4
2143313,15777,5
2143313,15844,5
2143313,16139,5
2143313,16522,5
2143313,17308,5
2143313,17343,4
2144060,290,4
2144060,985,4
2144060,1202,4
2144060,2755,4
2144060,5191,2
2144060,5317,3
2144060,5401,5
2144060,5472,5
2144060,5477,4
2144060,5496,3
2144060,5560,4
2144060,5582,5
2144060,5939,4
2144060,6274,5
2144060,6339,5
2144060,6692,4
2144060,6797,5
2144060,6972,4
2144060,7193,5
2144060,7324,5
2144060,7544,4
2144060,7627,5
2144060,7762,4
2144060,7875,4
2144060,8379,4
2144060,8393,4
2144060,8954,4
2144060,9054,3
2144060,9144,4
2144060,9340,4
2144060,10212,4
2144060,10275,4
2144060,10607,4
2144060,11040,5
2144060,11077,4
2144060,11182,4
2144060,11315,4
2144060,12034,5
2144060,12343,5
2144060,12605,5
2144060,12672,5
2144060,12732,4
2144060,13081,2
2144060,13614,5
2144060,13648,5
2144060,13728,5
2144060,14047,4
2144060,14274,1
2144060,14313,4
2144060,14545,4
2144060,14712,2
2144060,14940,3
2144060,15124,3
2144060,15182,4
2144060,15205,1
2144060,15233,4
2144060,15969,5
2144060,16139,4
2144060,16242,4
2144060,16377,5
2144060,16605,5
2144060,16707,5
2144060,16765,4
2144060,16954,5
2144060,17339,5
2144477,79,3
2144477,672,4
2144477,2209,4
2144477,2371,5
2144477,2660,3
2144477,3165,4
2144477,3376,3
2144477,3414,4
2144477,3798,5
2144477,4123,4
2144477,4262,4
2144477,4284,5
2144477,4427,5
2144477,4656,5
2144477,5317,4
2144477,5368,5
2144477,5519,5
2144477,6206,4
2144477,6386,4
2144477,6555,4
2144477,6692,4
2144477,6702,4
2144477,7034,4
2144477,7193,5
2144477,7354,3
2144477,7397,5
2144477,7555,4
2144477,7617,4
2144477,7706,4
2144477,7922,3
2144477,7989,4
2144477,8105,4
2144477,8644,4
2144477,8691,5
2144477,9443,4
2144477,10480,3
2144477,11183,4
2144477,11521,3
2144477,11696,4
